SIZE,DURATION,MODE,TIME,MIN,MAX,N
10,910,CPU,0.011999845504760742,0.010997295379638672,0.012998819351196289,10
10,960,CPU,0.01219954490661621,0.011997699737548828,0.01300191879272461,10
10,1010,CPU,0.01249992847442627,0.011998653411865234,0.013002157211303711,10
10,1060,CPU,0.012799549102783202,0.011997699737548828,0.013000726699829102,10
10,1110,CPU,0.013300108909606933,0.012998819351196289,0.014000892639160156,10
10,1160,CPU,0.014699983596801757,0.012997865676879883,0.016999244689941406,10
10,1210,CPU,0.013899970054626464,0.012999773025512695,0.014998912811279297,10
10,1260,CPU,0.014699888229370118,0.013998985290527344,0.015001535415649414,10
10,1310,CPU,0.015099906921386718,0.013997554779052734,0.016995668411254883,10
10,1360,CPU,0.01529994010925293,0.01399850845336914,0.01700115203857422,10
10,1410,CPU,0.015999674797058105,0.014998435974121094,0.017002344131469727,10
10,1460,CPU,0.015700125694274904,0.014997482299804688,0.016002655029296875,10
10,1510,CPU,0.015799784660339357,0.014999628067016602,0.016997575759887695,10
10,1560,CPU,0.01609985828399658,0.014999628067016602,0.017000198364257812,10
10,1610,CPU,0.01700007915496826,0.01600027084350586,0.017998933792114258,10
10,1660,CPU,0.017100071907043456,0.015999794006347656,0.01800084114074707,10
10,1710,CPU,0.01739978790283203,0.016997098922729492,0.018000125885009766,10
10,1760,CPU,0.01770014762878418,0.016999483108520508,0.018001556396484375,10
10,1810,CPU,0.018200016021728514,0.017998695373535156,0.018999814987182617,10
10,1860,CPU,0.017699885368347167,0.016998767852783203,0.018999099731445312,10
10,1910,CPU,0.018100214004516602,0.0169985294342041,0.01900196075439453,10
10,1960,CPU,0.01829988956451416,0.01799941062927246,0.01899862289428711,10
10,2010,CPU,0.02019987106323242,0.01799798011779785,0.032000064849853516,10
10,2060,CPU,0.019300127029418947,0.018000364303588867,0.020000934600830078,10
10,2110,CPU,0.01939988136291504,0.018998384475708008,0.020000457763671875,10
10,2160,CPU,0.021000003814697264,0.019998550415039062,0.02400064468383789,10
10,2210,CPU,0.023600053787231446,0.020997047424316406,0.03000044822692871,10
10,2260,CPU,0.02069985866546631,0.019998788833618164,0.02199864387512207,10
10,2310,CPU,0.020400214195251464,0.01999807357788086,0.021001100540161133,10
10,2360,CPU,0.021700334548950196,0.020999908447265625,0.022999048233032227,10
10,2410,CPU,0.022400283813476564,0.021999359130859375,0.02399921417236328,10
10,2460,CPU,0.02279953956604004,0.021996021270751953,0.025002717971801758,10
10,2510,CPU,0.022999954223632813,0.022001981735229492,0.023998737335205078,10
10,2560,CPU,0.02239995002746582,0.021997928619384766,0.02300286293029785,10
10,2610,CPU,0.02219991683959961,0.02099919319152832,0.024000883102416992,10
10,2660,CPU,0.022899961471557616,0.021999597549438477,0.023999929428100586,10
10,2710,CPU,0.022699785232543946,0.02199864387512207,0.023001432418823242,10
10,2760,CPU,0.022899889945983888,0.02200007438659668,0.023998022079467773,10
10,2810,CPU,0.023799610137939454,0.02299976348876953,0.025000810623168945,10
10,2860,CPU,0.024000000953674317,0.022998332977294922,0.02500152587890625,10
10,2910,CPU,0.023800158500671388,0.022997379302978516,0.02500009536743164,10
10,2960,CPU,0.02429995536804199,0.023998022079467773,0.02500128746032715,10
10,3010,CPU,0.025000238418579103,0.023998498916625977,0.026002883911132812,10
10,3060,CPU,0.026241087913513185,0.025000333786010742,0.028000593185424805,10
10,3110,CPU,0.02629990577697754,0.024997472763061523,0.028003931045532227,10
10,3160,CPU,0.02609982490539551,0.024996519088745117,0.02700042724609375,10
10,3210,CPU,0.026595330238342284,0.026000022888183594,0.027001380920410156,10
10,3260,CPU,0.02780008316040039,0.0260012149810791,0.031001806259155273,10
10,3310,CPU,0.02700014114379883,0.026000499725341797,0.028999805450439453,10
10,3360,CPU,0.027599668502807616,0.026998043060302734,0.02899909019470215,10
10,3410,CPU,0.027699732780456544,0.02699756622314453,0.029999971389770508,10
10,3460,CPU,0.02720005512237549,0.02699756622314453,0.02800130844116211,10
10,3510,CPU,0.02819986343383789,0.02699899673461914,0.02900099754333496,10
10,3560,CPU,0.02889986038208008,0.0279998779296875,0.03000044822692871,10
10,3610,CPU,0.028796625137329102,0.027996301651000977,0.03000164031982422,10
10,3660,CPU,0.029502058029174806,0.02899789810180664,0.03100132942199707,10
10,3710,CPU,0.028699779510498048,0.027997732162475586,0.03000020980834961,10
10,3760,CPU,0.028999710083007814,0.027997732162475586,0.030002832412719727,10
10,3810,CPU,0.029400038719177245,0.028998374938964844,0.030000925064086914,10
10,3860,CPU,0.029600095748901368,0.02899956703186035,0.03100109100341797,10
10,3910,CPU,0.02989993095397949,0.028998374938964844,0.030998945236206055,10
10,3960,CPU,0.031099939346313478,0.0299985408782959,0.03200030326843262,10
10,4010,CPU,0.031200003623962403,0.03099846839904785,0.03200030326843262,10
10,4060,CPU,0.0315000057220459,0.029999494552612305,0.033002376556396484,10
10,4110,CPU,0.03099973201751709,0.029999971389770508,0.03199505805969238,10
10,4160,CPU,0.03159985542297363,0.030997753143310547,0.032001495361328125,10
10,4210,CPU,0.032399964332580564,0.03099822998046875,0.03400087356567383,10
10,4260,CPU,0.03249990940093994,0.03099846839904785,0.03400111198425293,10
10,4310,CPU,0.03219971656799316,0.031000375747680664,0.03300023078918457,10
10,4360,CPU,0.032399868965148924,0.03199887275695801,0.03300046920776367,10
10,4410,CPU,0.03300027847290039,0.03199911117553711,0.03400135040283203,10
10,4460,CPU,0.03319990634918213,0.03299880027770996,0.03499746322631836,10
10,4510,CPU,0.033499932289123534,0.032997846603393555,0.03499960899353027,10
10,4560,CPU,0.03369991779327393,0.03299975395202637,0.03499937057495117,10
10,4610,CPU,0.03399989604949951,0.03299880027770996,0.03499960899353027,10
10,4660,CPU,0.03409972190856934,0.03299832344055176,0.03500032424926758,10
10,4710,CPU,0.03450000286102295,0.03399801254272461,0.03600120544433594,10
10,4760,CPU,0.03550014495849609,0.03399801254272461,0.03799843788146973,10
10,4810,CPU,0.035199880599975586,0.03399848937988281,0.03600168228149414,10
10,4860,CPU,0.03570003509521484,0.03499865531921387,0.03699946403503418,10
10,4910,CPU,0.03669993877410889,0.03599858283996582,0.037999868392944336,10
10,4960,CPU,0.03639984130859375,0.03599834442138672,0.0370023250579834,10
10,5010,CPU,0.037800025939941403,0.03600120544433594,0.03900003433227539,10
10,5060,CPU,0.03700001239776611,0.035997867584228516,0.03899884223937988,10
10,5110,CPU,0.03749980926513672,0.03699851036071777,0.03900408744812012,10
10,5160,CPU,0.0385000467300415,0.03799843788146973,0.040001630783081055,10
10,5210,CPU,0.037900233268737794,0.03699994087219238,0.03899979591369629,10
10,5260,CPU,0.03799982070922851,0.036997318267822266,0.03900027275085449,10
10,5310,CPU,0.03839981555938721,0.03799867630004883,0.0390017032623291,10
10,5360,CPU,0.03840017318725586,0.03799843788146973,0.040001630783081055,10
10,5410,CPU,0.039899802207946776,0.039000511169433594,0.04000139236450195,10
10,5460,CPU,0.03950002193450928,0.03799915313720703,0.04100155830383301,10
10,5510,CPU,0.04030008316040039,0.0390012264251709,0.0410001277923584,10
10,5560,CPU,0.04310014247894287,0.0409998893737793,0.047002553939819336,10
10,5610,CPU,0.04150002002716065,0.04000067710876465,0.04300069808959961,10
10,5660,CPU,0.04120004177093506,0.03999733924865723,0.042003631591796875,10
10,5710,CPU,0.04110009670257568,0.03999948501586914,0.043001413345336914,10
10,5760,CPU,0.04159984588623047,0.03999972343444824,0.042002201080322266,10
10,5810,CPU,0.04190027713775635,0.04099917411804199,0.04300189018249512,10
10,5860,CPU,0.04189965724945068,0.04099869728088379,0.042999982833862305,10
10,5910,CPU,0.04339988231658935,0.0410001277923584,0.04599928855895996,10
10,5960,CPU,0.04309966564178467,0.04199790954589844,0.04400181770324707,10
10,6010,CPU,0.04329977035522461,0.04199981689453125,0.04400300979614258,10
10,6060,CPU,0.04310009479522705,0.042000770568847656,0.04400038719177246,10
10,6110,CPU,0.04339995384216309,0.04199981689453125,0.04499983787536621,10
10,6160,CPU,0.04389989376068115,0.042998313903808594,0.04500222206115723,10
10,6210,CPU,0.04420018196105957,0.042999267578125,0.04500269889831543,10
10,6260,CPU,0.043800187110900876,0.0429997444152832,0.04400324821472168,10
10,6310,CPU,0.04419999122619629,0.04300093650817871,0.045000553131103516,10
10,6360,CPU,0.0444000244140625,0.04399895668029785,0.04500174522399902,10
10,6410,CPU,0.04469976425170898,0.04399871826171875,0.045999765396118164,10
10,6460,CPU,0.04509990215301514,0.04400062561035156,0.04600095748901367,10
10,6510,CPU,0.045499873161315915,0.044997453689575195,0.04600071907043457,10
10,6560,CPU,0.04570014476776123,0.04499983787536621,0.04600214958190918,10
10,6610,CPU,0.0458998441696167,0.0449976921081543,0.047000885009765625,10
10,6660,CPU,0.046300196647644044,0.04500126838684082,0.04700040817260742,10
10,6710,CPU,0.04669973850250244,0.04599809646606445,0.04799818992614746,10
10,6760,CPU,0.04699974060058594,0.04599761962890625,0.04800248146057129,10
10,6810,CPU,0.04700021743774414,0.04599952697753906,0.04900217056274414,10
10,6860,CPU,0.0473996639251709,0.0469973087310791,0.04800081253051758,10
10,6910,CPU,0.04940023422241211,0.047998905181884766,0.05100083351135254,10
10,6960,CPU,0.048799729347229,0.04799962043762207,0.05000185966491699,10
10,7010,CPU,0.049700045585632326,0.048001766204833984,0.05399942398071289,10
10,7060,CPU,0.04950027465820313,0.04799914360046387,0.05000138282775879,10
10,7110,CPU,0.0490997314453125,0.04799818992614746,0.050997257232666016,10
10,7160,CPU,0.05009989738464356,0.04899930953979492,0.051001787185668945,10
10,7210,CPU,0.050199699401855466,0.04900002479553223,0.05100107192993164,10
10,7260,CPU,0.05080015659332275,0.04999899864196777,0.05200481414794922,10
10,7310,CPU,0.050500106811523435,0.049997806549072266,0.05100083351135254,10
10,7360,CPU,0.050900053977966306,0.04999852180480957,0.051999568939208984,10
10,7410,CPU,0.050899839401245116,0.04999899864196777,0.052999258041381836,10
10,7460,CPU,0.05309989452362061,0.05199790000915527,0.05500149726867676,10
10,7510,CPU,0.05359981060028076,0.05199766159057617,0.05500173568725586,10
10,7560,CPU,0.0536001443862915,0.05199837684631348,0.05500173568725586,10
10,7610,CPU,0.053499794006347655,0.05299806594848633,0.054001569747924805,10
10,7660,CPU,0.054500412940979,0.05299830436706543,0.05899786949157715,10
10,7710,CPU,0.05429975986480713,0.052999258041381836,0.055999040603637695,10
10,7760,CPU,0.053500032424926756,0.05200004577636719,0.05500006675720215,10
10,7810,CPU,0.054099655151367186,0.05299830436706543,0.05700111389160156,10
10,7860,CPU,0.054699945449829104,0.053000688552856445,0.056000709533691406,10
10,7910,CPU,0.05440003871917724,0.053998470306396484,0.05500173568725586,10
10,7960,CPU,0.05510036945343018,0.05399918556213379,0.05700087547302246,10
10,8010,CPU,0.05529961585998535,0.05399727821350098,0.05700111389160156,10
10,8060,CPU,0.05599982738494873,0.054999351501464844,0.0579981803894043,10
10,8110,CPU,0.05600001811981201,0.05500006675720215,0.05700182914733887,10
10,8160,CPU,0.05540010929107666,0.054997920989990234,0.0560002326965332,10
10,8210,CPU,0.056800007820129395,0.055998802185058594,0.05800032615661621,10
10,8260,CPU,0.0564000129699707,0.05499911308288574,0.05900168418884277,10
10,8310,CPU,0.0567000150680542,0.0559992790222168,0.05799984931945801,10
10,8360,CPU,0.056999707221984865,0.055999755859375,0.057999372482299805,10
10,8410,CPU,0.057599854469299314,0.055999755859375,0.059000253677368164,10
10,8460,CPU,0.05759983062744141,0.0560002326965332,0.06100106239318848,10
10,8510,CPU,0.057499814033508304,0.05699753761291504,0.05899834632873535,10
10,8560,CPU,0.057803916931152347,0.05700945854187012,0.058998823165893555,10
10,8610,CPU,0.05820586681365967,0.05700182914733887,0.059008121490478516,10
10,8660,CPU,0.05870535373687744,0.058000802993774414,0.06099867820739746,10
10,8710,CPU,0.05865435600280762,0.057999610900878906,0.06000924110412598,10
10,8760,CPU,0.05880000591278076,0.05789470672607422,0.06000041961669922,10
10,8810,CPU,0.05929944515228271,0.058001041412353516,0.059998273849487305,10
10,8860,CPU,0.05939943790435791,0.058109283447265625,0.060891151428222656,10
10,8910,CPU,0.05979950428009033,0.058980703353881836,0.06100034713745117,10
10,8960,CPU,0.0601996660232544,0.05899786949157715,0.06100177764892578,10
10,9010,CPU,0.06050012111663818,0.05999398231506348,0.06100130081176758,10
10,9060,CPU,0.06099944114685059,0.059998512268066406,0.06199979782104492,10
10,9110,CPU,0.06139993667602539,0.059999942779541016,0.0630025863647461,10
10,9160,CPU,0.06159999370574951,0.06099247932434082,0.06300091743469238,10
10,9210,CPU,0.06159970760345459,0.05999588966369629,0.06300163269042969,10
10,9260,CPU,0.06179952621459961,0.06100177764892578,0.06300067901611328,10
10,9310,CPU,0.06239974498748779,0.06101059913635254,0.06399941444396973,10
10,9360,CPU,0.06289966106414795,0.06100010871887207,0.06399941444396973,10
10,9410,CPU,0.06290154457092285,0.06199479103088379,0.06500005722045898,10
10,9460,CPU,0.06319849491119385,0.06298661231994629,0.06399917602539062,10
10,9510,CPU,0.06329925060272217,0.0619966983795166,0.0641775131225586,10
10,9560,CPU,0.06382646560668945,0.06299066543579102,0.06500005722045898,10
10,9610,CPU,0.06380128860473633,0.06299710273742676,0.0640101432800293,10
10,9660,CPU,0.06409976482391358,0.06300020217895508,0.0650014877319336,10
10,9710,CPU,0.06470165252685547,0.06399774551391602,0.06600022315979004,10
10,9760,CPU,0.06500008106231689,0.06399917602539062,0.06600093841552734,10
10,9810,CPU,0.06509985923767089,0.06400036811828613,0.06600046157836914,10
10,9860,CPU,0.06539998054504395,0.06500029563903809,0.06599903106689453,10
10,9910,CPU,0.0656998634338379,0.06499910354614258,0.06699848175048828,10
10,9960,CPU,0.06599998474121094,0.06499838829040527,0.0670013427734375,10
60,10,CPU,0.008699727058410645,0.007997512817382812,0.009002685546875,10
60,60,CPU,0.018800234794616698,0.018000125885009766,0.01900172233581543,10
60,110,CPU,0.029599905014038086,0.027997970581054688,0.031998634338378906,10
60,160,CPU,0.03929986953735352,0.03899741172790527,0.04000067710876465,10
60,210,CPU,0.0496999979019165,0.04899787902832031,0.05000185966491699,10
60,260,CPU,0.05970020294189453,0.05899858474731445,0.060002803802490234,10
60,310,CPU,0.07059979438781738,0.0690011978149414,0.07399892807006836,10
60,360,CPU,0.08000009059906006,0.07999825477600098,0.0800018310546875,10
60,410,CPU,0.09000005722045898,0.08899831771850586,0.09100198745727539,10
60,460,CPU,0.10009968280792236,0.0989995002746582,0.10100030899047852,10
60,510,CPU,0.11020011901855468,0.10799789428710938,0.11200213432312012,10
60,560,CPU,0.12029986381530762,0.11799883842468262,0.12200117111206055,10
60,610,CPU,0.13180017471313477,0.1289994716644287,0.13700079917907715,10
60,660,CPU,0.1409999132156372,0.13899850845336914,0.14300107955932617,10
60,710,CPU,0.1521998643875122,0.14999890327453613,0.1549997329711914,10
60,760,CPU,0.16100001335144043,0.15899991989135742,0.16299748420715332,10
60,810,CPU,0.17260000705718995,0.16899871826171875,0.17799949645996094,10
60,860,CPU,0.1807013511657715,0.1789991855621338,0.1829993724822998,10
60,910,CPU,0.1905998945236206,0.18900060653686523,0.19299864768981934,10
60,960,CPU,0.20119993686676024,0.1979994773864746,0.2049999237060547,10
60,1010,CPU,0.2117997407913208,0.20899701118469238,0.21699762344360352,10
60,1060,CPU,0.2213994026184082,0.21899986267089844,0.2239999771118164,10
60,1110,CPU,0.23109991550445558,0.2279973030090332,0.23400068283081055,10
60,1160,CPU,0.24089994430541992,0.2389984130859375,0.24400019645690918,10
60,1210,CPU,0.25169992446899414,0.24899792671203613,0.25499963760375977,10
60,1260,CPU,0.2608002185821533,0.25800132751464844,0.26399993896484375,10
60,1310,CPU,0.2704999685287476,0.2689981460571289,0.27499938011169434,10
60,1360,CPU,0.28120009899139403,0.27899909019470215,0.285001277923584,10
60,1410,CPU,0.29160008430480955,0.2879984378814697,0.296001672744751,10
60,1460,CPU,0.30040004253387453,0.29799890518188477,0.30499887466430664,10
60,1510,CPU,0.3123999834060669,0.3080012798309326,0.31800007820129395,10
60,1560,CPU,0.3205998659133911,0.31800222396850586,0.32399916648864746,10
60,1610,CPU,0.3311001300811768,0.32899975776672363,0.33499932289123535,10
60,1660,CPU,0.3412999153137207,0.3380002975463867,0.3450002670288086,10
